vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
4010,51283,3702,37,1,,51283,575,2,3.5244,3.5244,195.128498,-122.54452333333332,45.62001166666667,2,2,14:14:43,,14:14:43
4010,52240,3702,37,1,,52240,456,2,7.6969,7.7659,48.967555,-122.62930666666666,45.627915,2,2,14:30:40,,14:30:40
4010,52387,3702,37,1,,52368,746,3,8.8142,8.926,65.719472,-122.653245,45.62867,2,2,14:33:07,,14:32:48
4010,52443,3702,37,1,,52443,476,3,9.2342,9.3044,229.567291,-122.66125166666669,45.63062,2,2,14:34:03,,14:34:03
4010,52534,3702,37,1,,52534,1091,3,9.7189,9.8021,86.538226,-122.670365,45.632625,2,2,14:35:34,,14:35:34
4010,52654,3702,37,1,,52625,14,6,9.9245,10.0476,33.791381,-122.67280166666669,45.63074833333334,2,2,14:37:34,,14:37:05
4010,50400,3702,37,1,50340.0,50400,492,1,0.0,0.0,413.117342,-122.506255,45.59495833333333,2,5,14:00:00,13:59:00,14:00:00
4010,50908,3702,37,1,50820.0,50877,753,3,1.5951,1.6305,18.742114,-122.50521333333332,45.61574,2,4,14:08:28,14:07:00,14:07:57
4010,51028,3702,37,1,50820.0,50987,755,3,1.7833,1.8219,23.996156,-122.50917166666666,45.616115,2,2,14:10:28,14:07:00,14:09:47
4010,51549,3702,37,1,50820.0,51549,463,5,5.2108,5.2469,72.388362,-122.57918333333332,45.62235666666667,2,2,14:19:09,14:07:00,14:19:09
4010,52214,3702,37,1,50820.0,52214,458,2,7.5509,7.5814,161.785008,-122.62647,45.6286,2,2,14:30:14,14:07:00,14:30:14
4010,50565,3702,37,1,50820.0,50565,836,1,0.4474,0.4468,132.521102,-122.50379333333332,45.599315,2,2,14:02:45,14:07:00,14:02:45
4010,50774,3702,37,1,50820.0,50730,200,2,1.2738,1.3111,9.492018,-122.50399666666668,45.61148,2,2,14:06:14,14:07:00,14:05:30
4010,51247,3702,37,1,50820.0,51247,473,2,3.2579,3.2703,28.702512,-122.53848666666669,45.61936166666667,2,2,14:14:07,14:07:00,14:14:07
4010,51598,3702,37,1,50820.0,51584,633,4,5.4544,5.5314,26.152738,-122.58470833333334,45.62329666666667,2,2,14:19:58,14:07:00,14:19:44
4010,52338,3702,37,1,50820.0,52338,478,2,8.6135,8.6849,37.138002,-122.64828333333334,45.62836,2,2,14:32:18,14:07:00,14:32:18
4010,52783,3702,37,1,52800.0,52783,344,3,10.1936,10.3489,7.900924,-122.66983333333332,45.62871333333333,2,6,14:39:43,14:40:00,14:39:43
4010,50595,3702,37,1,52800.0,50595,752,1,0.7506,0.7425,47.26311,-122.50373333333332,45.603168333333336,2,2,14:03:15,14:40:00,14:03:15
4010,51491,3702,37,1,52800.0,51491,466,5,4.81,4.8529,127.728524,-122.57056666666666,45.62106333333333,2,2,14:18:11,14:40:00,14:18:11
4010,52028,3702,37,1,52020.0,51718,744,4,6.351,6.4312,35.396002,-122.602485,45.627093333333335,2,4,14:27:08,14:27:00,14:21:58
4010,52299,3702,37,1,52320.0,52299,482,2,8.2325,8.2879,129.526383,-122.64046166666668,45.628305,2,4,14:31:39,14:32:00,14:31:39
4010,52322,3702,37,1,52320.0,52322,489,2,8.4482,8.514,129.877404,-122.64513166666669,45.628346666666665,2,2,14:32:02,14:32:00,14:32:02
4010,51106,3702,37,1,52320.0,51106,499,3,2.5321,2.5184,48.078404,-122.52345333333334,45.61773166666666,2,2,14:11:46,14:32:00,14:11:46
4010,52048,3702,37,1,52320.0,52048,451,4,6.5076,6.5648,81.760454,-122.60472666666666,45.627495,2,2,14:27:28,14:32:00,14:27:28
4010,52144,3702,37,1,52320.0,52125,767,2,6.9146,7.0022,69.457184,-122.614175,45.628818333333335,2,2,14:29:04,14:32:00,14:28:45
4010,52176,3702,37,1,52320.0,52176,459,2,7.2067,7.2582,30.148657,-122.61927,45.62878666666667,2,2,14:29:36,14:32:00,14:29:36
4010,50682,3702,37,1,52320.0,50682,199,1,0.8966,0.9047,5.902668,-122.503805,45.60561166666667,2,2,14:04:42,14:32:00,14:04:42
4010,51456,3702,37,1,52320.0,51456,469,5,4.4757,4.5037,41.938097,-122.56371166666666,45.62107666666667,2,2,14:17:36,14:32:00,14:17:36
4010,51520,3702,37,1,52320.0,51520,464,5,4.9474,4.9952,54.034935,-122.57374166666666,45.621205,2,2,14:18:40,14:32:00,14:18:40
4010,51650,3702,37,1,52320.0,51650,623,4,5.8651,5.9086,56.228146,-122.59228833333331,45.624775,2,2,14:20:50,14:32:00,14:20:50
4010,51122,3702,37,1,52320.0,51122,751,3,2.6912,2.6974,78.485394,-122.52662,45.61807,2,2,14:12:02,14:32:00,14:12:02
4010,51351,3702,37,1,52320.0,51315,470,5,3.7705,3.8308,12.423014,-122.550065,45.62062,2,2,14:15:51,14:32:00,14:15:15
4010,51474,3702,37,1,52320.0,51474,468,5,4.6423,4.6845,25.775038,-122.56749833333332,45.621065,2,2,14:17:54,14:32:00,14:17:54
4010,52073,3702,37,1,52320.0,52073,450,4,6.7543,6.7928,222.16789,-122.610465,45.628405,2,2,14:27:53,14:32:00,14:27:53
4010,51065,3702,37,1,52320.0,51065,496,3,2.1313,2.1406,16.732959,-122.51551333333332,45.61686666666667,2,2,14:11:05,14:32:00,14:11:05
4010,51186,3702,37,1,51180.0,51156,691,2,2.9627,3.0124,18.604935,-122.53340333333334,45.61882833333333,2,4,14:13:06,14:13:00,14:12:36
