vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
4005,36567,7401,74,0,,36567,362,5,2.2245,2.2692,84.327265,-122.54568833333332,45.668956666666666,2,2,10:09:27,,10:09:27
4005,36630,7401,74,0,,36630,721,5,2.8086,2.8527,206.35612,-122.53389166666666,45.67188,2,2,10:10:30,,10:10:30
4005,36722,7401,74,0,,36705,1084,2,3.3473,3.4362,24.789852,-122.522665,45.67236,2,2,10:12:02,,10:11:45
4005,36973,7401,74,0,,36865,1085,3,4.1862,4.2943,20.428175,-122.50584166666668,45.67277666666666,2,2,10:16:13,,10:14:25
4005,36582,7401,74,0,,36582,363,5,2.3612,2.4072,71.443784,-122.54306833333334,45.66961,2,2,10:09:42,,10:09:42
4005,36591,7401,74,0,,36591,364,5,2.437,2.4873,125.73252,-122.54129666666668,45.67005,2,2,10:09:51,,10:09:51
4005,36676,7401,74,0,,36676,731,5,3.1485,3.2131,81.081417,-122.52708833333334,45.672466666666665,2,2,10:11:16,,10:11:16
4005,36554,7401,74,0,36480.0,36554,360,5,2.1183,2.1431,149.630736,-122.54791166666666,45.668396666666666,2,4,10:09:14,10:08:00,10:09:14
4005,36194,7401,74,0,36480.0,36194,111,5,0.4971,0.5288,38.982486,-122.57683333333334,45.65808666666667,2,2,10:03:14,10:08:00,10:03:14
4005,37049,7401,74,0,36480.0,37027,1137,2,4.6609,4.7721,28.888227,-122.50573333333334,45.679735,2,2,10:17:29,10:08:00,10:17:07
4005,36075,7401,74,0,36000.0,36075,1095,5,0.0,0.0,185.048019,-122.58476333333331,45.656245,2,5,10:01:15,10:00:00,10:01:15
4005,36348,7401,74,0,36000.0,36348,356,5,1.3049,1.3521,5.712633,-122.563525,45.66399166666667,2,2,10:05:48,10:00:00,10:05:48
4005,36319,7401,74,0,36000.0,36319,352,5,1.07,1.0942,38.692637,-122.56790666666669,45.66205,2,2,10:05:19,10:00:00,10:05:19
4005,36401,7401,74,0,36000.0,36401,359,5,1.72,1.7653,110.908307,-122.555395,45.66652333333333,2,2,10:06:41,10:00:00,10:06:41
4005,36999,7401,74,0,36000.0,36999,1086,3,4.4509,4.5223,95.060259,-122.50580833333332,45.675781666666666,2,2,10:16:39,10:00:00,10:16:39
4005,37108,7401,74,0,37020.0,37108,1135,2,5.1648,5.2264,351.918272,-122.50818666666666,45.68394666666666,2,6,10:18:28,10:17:00,10:18:28
4005,36332,7401,74,0,37020.0,36332,354,5,1.18,1.2266,20.964633,-122.56569666666668,45.66310666666666,2,2,10:05:32,10:17:00,10:05:32
4005,36369,7401,74,0,37020.0,36369,358,5,1.4658,1.5081,22.433843,-122.56082333333332,45.665095,2,2,10:06:09,10:17:00,10:06:09
4005,36382,7401,74,0,37020.0,36382,729,5,1.587,1.6354,30.799773,-122.558215,45.66582666666667,2,2,10:06:22,10:17:00,10:06:22
