vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
2267,59711,8003,80,0,59580.0,59711,769,8,8.0132,8.0971,95.585161,-122.56016,45.66347,2,2,16:35:11,16:33:00,16:35:11
2267,59893,8003,80,0,59580.0,59893,112,8,9.1242,9.2087,151.557875,-122.57819166666668,45.65826833333333,2,2,16:38:13,16:33:00,16:38:13
2267,58537,8003,80,0,59580.0,58537,1082,0,2.4811,2.5197,47.0586,-122.53243666666668,45.61302166666667,2,2,16:15:37,16:33:00,16:15:37
2267,58877,8003,80,0,59580.0,58877,921,6,3.5772,3.6176,103.351082,-122.53456833333334,45.62893666666667,2,2,16:21:17,16:33:00,16:21:17
2267,58924,8003,80,0,59580.0,58924,896,6,4.0557,4.0818,81.908806,-122.53080166666666,45.63421833333334,2,2,16:22:04,16:33:00,16:22:04
2267,59063,8003,80,0,59580.0,59063,308,6,4.8125,4.8896,53.747543,-122.53447666666666,45.642961666666665,2,2,16:24:23,16:33:00,16:24:23
2267,59122,8003,80,0,59580.0,59122,310,6,5.3438,5.4072,64.24027,-122.545615,45.642896666666665,2,2,16:25:22,16:33:00,16:25:22
2267,59296,8003,80,0,59580.0,59296,189,6,6.2311,6.3206,149.733945,-122.55819833333334,45.64753666666667,2,2,16:28:16,16:33:00,16:28:16
2267,59508,8003,80,0,59580.0,59508,1201,8,7.1029,7.2135,79.80345,-122.55968666666666,45.65871833333333,2,2,16:31:48,16:33:00,16:31:48
2267,59094,8003,80,0,59580.0,59094,309,6,5.0934,5.1537,64.228685,-122.53988666666666,45.64293166666667,2,2,16:24:54,16:33:00,16:24:54
2267,59270,8003,80,0,59220.0,59270,845,6,5.9552,6.0584,69.946966,-122.55788833333334,45.64315166666667,2,4,16:27:50,16:27:00,16:27:50
2267,59356,8003,80,0,59220.0,59356,785,5,6.6704,6.7804,75.143763,-122.55788666666666,45.653965,2,2,16:29:16,16:27:00,16:29:16
2267,59593,8003,80,0,59220.0,59593,1207,8,7.5683,7.6621,22.975417,-122.56031833333331,45.658495,2,2,16:33:13,16:27:00,16:33:13
2267,59763,8003,80,0,59220.0,59763,357,8,8.2096,8.3053,53.965647,-122.56257,45.664521666666666,2,2,16:36:03,16:27:00,16:36:03
2267,59775,8003,80,0,59220.0,59775,355,8,8.3177,8.4258,15.546676,-122.56496833333334,45.663585,2,2,16:36:15,16:27:00,16:36:15
2267,59803,8003,80,0,59220.0,59803,353,8,8.5637,8.6681,85.532538,-122.56880333333334,45.66177166666667,2,2,16:36:43,16:27:00,16:36:43
2267,58511,8003,80,0,59220.0,58511,1081,0,2.2866,2.3127,56.544533,-122.53246333333334,45.610283333333335,2,2,16:15:11,16:27:00,16:15:11
2267,58780,8003,80,0,59220.0,58743,892,6,3.1851,3.2647,14.113075,-122.53453,45.62350666666666,2,2,16:19:40,16:27:00,16:19:03
2267,59410,8003,80,0,59220.0,59370,185,7,6.7493,6.8891,17.768746,-122.557885,45.65528833333333,2,2,16:30:10,16:27:00,16:29:30
2267,59790,8003,80,0,59220.0,59790,773,8,8.4513,8.5569,30.759465,-122.567285,45.66252,2,2,16:36:30,16:27:00,16:36:30
2267,58237,8003,80,0,59220.0,58237,888,0,0.54,0.5418,158.792907,-122.505905,45.599963333333335,2,2,16:10:37,16:27:00,16:10:37
2267,58366,8003,80,0,59220.0,58366,486,0,1.3036,1.2987,77.451081,-122.51410833333334,45.60537,2,2,16:12:46,16:27:00,16:12:46
2267,58385,8003,80,0,59220.0,58385,485,0,1.4652,1.4751,65.448402,-122.51745,45.606233333333336,2,2,16:13:05,16:27:00,16:13:05
