vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
4003,37881,7102,71,0,37800.0,37881,908,5,0.0,0.0,38.963276,-122.67051,45.628605,2,5,10:31:21,10:30:00,10:31:21
4003,38103,7102,71,0,37800.0,38103,276,4,1.0265,0.993,89.018759,-122.67003666666666,45.64284833333333,2,2,10:35:03,10:30:00,10:35:03
4003,38308,7102,71,0,37800.0,38308,266,3,2.4028,2.3488,98.029958,-122.665025,45.662108333333336,2,2,10:38:28,10:30:00,10:38:28
4003,38503,7102,71,0,37800.0,38503,760,3,3.6381,3.5878,24.253263,-122.66166166666666,45.680218333333336,2,2,10:41:43,10:30:00,10:41:43
4003,37949,7102,71,0,37800.0,37949,1090,4,0.3585,0.3324,59.215692,-122.670435,45.63373666666666,2,2,10:32:29,10:30:00,10:32:29
4003,38000,7102,71,0,37800.0,38000,109,4,0.6562,0.6052,135.100639,-122.670355,45.637905,2,2,10:33:20,10:30:00,10:33:20
4003,38089,7102,71,0,37800.0,38089,106,4,0.9047,0.8662,122.477328,-122.67023833333332,45.64163166666667,2,2,10:34:49,10:30:00,10:34:49
4003,38590,7102,71,0,37800.0,38590,537,3,4.3527,4.3428,10.69496,-122.65787833333331,45.69068166666667,2,2,10:43:10,10:30:00,10:43:10
4003,38197,7102,71,0,37800.0,38181,270,3,1.3838,1.3838,25.776214,-122.66785666666668,45.64861166666667,2,2,10:36:37,10:30:00,10:36:21
4003,38237,7102,71,0,37800.0,38237,705,3,1.5808,1.554,35.455074,-122.667305,45.65087333333334,2,2,10:37:17,10:30:00,10:37:17
4003,39046,7102,71,0,39120.0,39046,877,0,5.181,5.2344,74.638896,-122.66388833333332,45.690485,2,6,10:50:46,10:52:00,10:50:46
4003,38345,7102,71,0,39120.0,38345,264,3,2.8198,2.7614,140.898595,-122.66383,45.668675,2,2,10:39:05,10:52:00,10:39:05
4003,38555,7102,71,0,39120.0,38555,540,3,4.0656,4.0308,124.819449,-122.65994166666668,45.68678166666667,2,2,10:42:35,10:52:00,10:42:35
4003,38009,7102,71,0,39120.0,38009,110,4,0.7227,0.6947,83.776172,-122.67033833333332,45.639055,2,2,10:33:29,10:52:00,10:33:29
4003,38422,7102,71,0,38520.0,38422,757,3,3.3709,3.3274,16.154915,-122.66237666666666,45.676425,2,4,10:40:22,10:42:00,10:40:22
4003,38539,7102,71,0,38520.0,38539,541,3,3.9625,3.9059,264.057039,-122.66054,45.68541166666667,2,2,10:42:19,10:42:00,10:42:19
4003,37922,7102,71,0,38520.0,37912,910,4,0.1852,0.1771,18.536818,-122.67045,45.63127833333333,2,2,10:32:02,10:42:00,10:31:52
4003,38161,7102,71,0,38160.0,38161,274,4,1.262,1.2154,108.602197,-122.66845333333332,45.64644333333333,2,4,10:36:01,10:36:00,10:36:01
4003,38357,7102,71,0,38160.0,38357,930,3,2.9397,2.9018,81.048318,-122.66356166666668,45.67011,2,2,10:39:17,10:36:00,10:39:17
4003,38253,7102,71,0,38160.0,38253,727,3,1.7479,1.71,82.68842,-122.66678333333331,45.652975,2,2,10:37:33,10:36:00,10:37:33
