vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
2401,44871,7201,72,1,,44871,348,1,0.1237,0.1616,74.390084,-122.52292333333334,45.67745166666667,2,2,12:27:51,,12:27:51
2401,45197,7201,72,1,,45197,134,1,1.9157,1.9573,64.031607,-122.55997833333332,45.677825,2,2,12:33:17,,12:33:17
2401,44932,7201,72,1,,44932,349,1,0.5996,0.6282,82.810714,-122.53259833333334,45.677545,2,2,12:28:52,,12:28:52
2401,45363,7201,72,1,,45363,728,1,2.8987,2.9596,33.079914,-122.57332666666667,45.67543,2,2,12:36:03,,12:36:03
2401,45520,7201,72,1,,45520,353,1,3.9668,4.0414,186.274024,-122.56968833333332,45.66137,2,2,12:38:40,,12:38:40
2401,46930,7201,72,1,45900.0,46930,1095,1,4.9946,5.0505,28.897885,-122.58398,45.656125,2,6,13:02:10,12:45:00,13:02:10
2401,45165,7201,72,1,45180.0,45113,153,1,1.6243,1.7019,2.88743,-122.55446166666668,45.67787666666667,2,4,12:32:45,12:33:00,12:31:53
2401,45237,7201,72,1,45180.0,45237,136,1,2.2786,2.3183,102.598104,-122.56755833333334,45.67778833333333,2,2,12:33:57,12:33:00,12:33:57
2401,45249,7201,72,1,45180.0,45249,137,1,2.4028,2.4451,37.581984,-122.56965,45.677778333333336,2,2,12:34:09,12:33:00,12:34:09
2401,45411,7201,72,1,45180.0,45411,871,1,3.274,3.3312,148.31103,-122.56807833333332,45.67109666666666,2,2,12:36:51,12:33:00,12:36:51
2401,45457,7201,72,1,45180.0,45457,960,1,3.5449,3.6238,78.687018,-122.56849,45.667255,2,2,12:37:37,12:33:00,12:37:37
2401,45607,7201,72,1,45180.0,45607,112,1,4.5056,4.582,318.901176,-122.57883666666666,45.65830833333333,2,2,12:40:07,12:33:00,12:40:07
2401,45010,7201,72,1,45180.0,45010,588,1,1.1141,1.1558,121.080896,-122.543635,45.67758333333333,2,2,12:30:10,12:33:00,12:30:10
2401,45025,7201,72,1,45180.0,45025,366,1,1.2483,1.2918,116.498944,-122.54643166666666,45.677663333333335,2,2,12:30:25,12:33:00,12:30:25
2401,45336,7201,72,1,45180.0,45336,180,1,2.7042,2.7676,51.88347,-122.57582166666668,45.677308333333336,2,2,12:35:36,12:33:00,12:35:36
2401,44900,7201,72,1,45180.0,44900,645,1,0.3449,0.3778,130.216134,-122.52760333333332,45.677545,2,2,12:28:20,12:33:00,12:28:20
2401,44951,7201,72,1,45180.0,44951,350,1,0.7475,0.7873,90.737596,-122.53591166666666,45.677545,2,2,12:29:11,12:33:00,12:29:11
2401,44994,7201,72,1,45180.0,44994,351,1,0.9737,1.0072,21.160637,-122.54018166666668,45.67754333333333,2,2,12:29:54,12:33:00,12:29:54
2401,45049,7201,72,1,45180.0,45049,367,1,1.4671,1.5019,18.66707,-122.55025166666668,45.677775,2,2,12:30:49,12:33:00,12:30:49
2401,45222,7201,72,1,45180.0,45222,135,1,2.1294,2.1618,138.902899,-122.56448666666668,45.677798333333335,2,2,12:33:42,12:33:00,12:33:42
2401,44853,7201,72,1,44760.0,44853,346,1,0.0,0.0,157.015332,-122.51997666666666,45.67738166666667,2,5,12:27:33,12:26:00,12:27:33
