vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
2287,34993,2502,25,0,,34993,646,3,1.5609,1.5783,25.909438,-122.65589666666666,45.634528333333336,2,2,09:43:13,,09:43:13
2287,35444,2502,25,0,,35444,277,5,3.0491,3.0646,10.314448,-122.63747833333332,45.650465,2,2,09:50:44,,09:50:44
2287,35718,2502,25,0,,35710,709,4,4.4571,4.5404,32.160225,-122.636435,45.671681666666665,2,2,09:55:18,,09:55:10
2287,35916,2502,25,0,,35916,901,4,5.9894,6.0528,19.749546,-122.62166833333332,45.68873666666666,2,2,09:58:36,,09:58:36
2287,36048,2502,25,0,,36048,904,4,7.0575,7.1315,19.563568,-122.63128,45.69320833333333,2,2,10:00:48,,10:00:48
2287,36117,2502,25,0,,36117,927,4,7.659,7.7193,175.828228,-122.64417333333331,45.693195,2,2,10:01:57,,10:01:57
2287,34565,2502,25,0,,34535,1050,3,0.1355,0.1454,38.406487,-122.67711833333334,45.63122666666667,2,2,09:36:05,,09:35:35
2287,35030,2502,25,0,,35030,647,3,1.8076,1.8175,142.628958,-122.651475,45.63687333333333,2,2,09:43:50,,09:43:50
2287,35423,2502,25,0,,35423,653,5,2.8738,2.8726,95.347034,-122.64013333333334,45.64871333333333,2,2,09:50:23,,09:50:23
2287,35608,2502,25,0,,35608,283,4,3.9799,4.0159,5.77486,-122.63634666666668,45.66402333333333,2,2,09:53:28,,09:53:28
2287,35971,2502,25,0,,35971,1052,4,6.4076,6.4598,137.03053,-122.61814166666667,45.692681666666665,2,2,09:59:31,,09:59:31
2287,36432,2502,25,0,36540.0,36432,877,0,8.8179,8.9825,129.681759,-122.66400666666668,45.68994,2,6,10:07:12,10:09:00,10:07:12
2287,34688,2502,25,0,36540.0,34688,1051,3,0.4965,0.4716,88.727029,-122.67363833333332,45.62875833333333,2,2,09:38:08,10:09:00,09:38:08
2287,34970,2502,25,0,36540.0,34970,339,3,1.4055,1.4118,144.187559,-122.65799166666666,45.63323166666667,2,2,09:42:50,10:09:00,09:42:50
2287,35195,2502,25,0,36540.0,35167,649,5,2.0741,2.1195,25.770169,-122.64764833333334,45.63945,2,2,09:46:35,10:09:00,09:46:07
2287,35677,2502,25,0,36540.0,35677,284,4,4.2216,4.2483,198.077465,-122.63645833333334,45.66793166666667,2,2,09:54:37,10:09:00,09:54:37
2287,35782,2502,25,0,36540.0,35782,298,4,5.0865,5.1561,105.332061,-122.62668,45.67666333333333,2,2,09:56:22,10:09:00,09:56:22
2287,35505,2502,25,0,36540.0,35505,279,6,3.3498,3.3846,26.176565,-122.636,45.65484166666667,2,2,09:51:45,10:09:00,09:51:45
2287,36256,2502,25,0,36540.0,36186,1053,3,8.1785,8.3239,38.195507,-122.65606,45.69308333333333,2,2,10:04:16,10:09:00,10:03:06
2287,34853,2502,25,0,36540.0,34853,368,3,0.9588,0.9432,91.336647,-122.66391666666668,45.62874833333333,2,2,09:40:53,10:09:00,09:40:53
2287,35281,2502,25,0,35280.0,35281,651,5,2.4855,2.4973,168.62718,-122.64439333333334,45.64445333333333,2,4,09:48:01,09:48:00,09:48:01
2287,35575,2502,25,0,35280.0,35575,281,4,3.6941,3.7357,41.29161,-122.63608166666668,45.65987166666667,2,2,09:52:55,09:48:00,09:52:55
2287,35549,2502,25,0,35280.0,35526,280,4,3.4697,3.5449,12.527063,-122.635955,45.657185,2,2,09:52:29,09:48:00,09:52:06
2287,35747,2502,25,0,35280.0,35747,295,4,4.7255,4.7759,116.982048,-122.63363333333334,45.673791666666666,2,2,09:55:47,09:48:00,09:55:47
2287,35862,2502,25,0,35280.0,35862,304,4,5.6023,5.6831,93.542846,-122.62557333333334,45.684135,2,2,09:57:42,09:48:00,09:57:42
2287,35990,2502,25,0,35280.0,35990,902,4,6.5617,6.6275,133.612333,-122.621545,45.69285833333333,2,2,09:59:50,09:48:00,09:59:50
2287,36092,2502,25,0,35280.0,36092,905,4,7.4453,7.495,220.928129,-122.63969666666668,45.69319166666666,2,2,10:01:32,09:48:00,10:01:32
2287,34929,2502,25,0,35280.0,34929,341,3,1.175,1.1508,153.020079,-122.66170166666669,45.63052166666667,2,2,09:42:09,09:48:00,09:42:09
2287,35482,2502,25,0,35280.0,35462,278,6,3.1541,3.2199,56.69961,-122.636245,45.65267333333333,2,2,09:51:22,09:48:00,09:51:02
2287,35767,2502,25,0,35280.0,35767,297,4,4.9312,4.9703,196.283021,-122.62923666666669,45.675775,2,2,09:56:07,09:48:00,09:56:07
2287,35896,2502,25,0,35280.0,35896,900,4,5.793,5.8583,20.176485,-122.62450333333334,45.686735,2,2,09:58:16,09:48:00,09:58:16
2287,36036,2502,25,0,35280.0,36036,903,4,6.9525,7.0029,204.922267,-122.62948333333334,45.693221666666666,2,2,10:00:36,09:48:00,10:00:36
2287,34500,2502,25,0,34500.0,34500,823,2,0.0,0.0,26.278802,-122.678225,45.63261833333333,2,5,09:35:00,09:35:00,09:35:00
2287,34802,2502,25,0,34800.0,34763,344,3,0.6524,0.6723,14.205645,-122.66977,45.62871833333333,2,4,09:40:02,09:40:00,09:39:23
2287,35235,2502,25,0,34800.0,35235,650,5,2.2388,2.2686,72.740212,-122.64761,45.64174666666667,2,2,09:47:15,09:40:00,09:47:15
2287,35592,2502,25,0,34800.0,35592,282,4,3.8339,3.8724,97.527005,-122.63638166666668,45.66221,2,2,09:53:12,09:40:00,09:53:12
