vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
4005,51988,7401,74,1,,51988,665,7,1.6,1.756,129.143533,-122.53316333333332,45.67220833333333,2,2,14:26:28,,14:26:28
4005,52425,7401,74,1,,52425,732,10,2.9012,3.0789,5.827975,-122.55844833333332,45.66592666666666,2,2,14:33:45,,14:33:45
4005,52025,7401,74,1,,52025,666,7,1.897,2.0431,101.359166,-122.53866,45.670858333333335,2,2,14:27:05,,14:27:05
4005,52620,7401,74,1,,52620,112,9,4.0302,4.2148,146.80738,-122.57817333333334,45.65824666666666,2,2,14:37:00,,14:37:00
4005,51818,7401,74,1,,51795,688,7,0.6953,0.8519,6.511845,-122.51882333333332,45.677025,2,2,14:23:38,,14:23:15
4005,51932,7401,74,1,,51932,1088,7,1.262,1.4136,35.092593,-122.52550666666669,45.67259166666667,2,2,14:25:32,,14:25:32
4005,51947,7401,74,1,,51947,774,7,1.3782,1.546,80.163415,-122.528065,45.67261333333333,2,2,14:25:47,,14:25:47
4005,52512,7401,74,1,,52512,773,9,3.3952,3.5629,69.772234,-122.56696666666669,45.662675,2,2,14:35:12,,14:35:12
4005,51649,7401,74,1,51480.0,51649,1135,6,0.0,0.0,335.280556,-122.50809333333332,45.68393833333333,2,5,14:20:49,14:18:00,14:20:49
4005,52114,7401,74,1,51480.0,52077,667,8,2.2755,2.4693,32.535049,-122.54669,45.66887333333333,2,2,14:28:34,14:18:00,14:27:57
4005,52496,7401,74,1,51480.0,52496,355,9,3.2535,3.4318,76.03064,-122.56466666666668,45.66370666666667,2,2,14:34:56,14:18:00,14:34:56
4005,51744,7401,74,1,51480.0,51744,1087,6,0.5462,0.6611,115.641659,-122.51699,45.679051666666666,2,2,14:22:24,14:18:00,14:22:24
4005,52412,7401,74,1,51480.0,52366,839,10,2.7918,2.995,2.484944,-122.55681,45.66633333333333,2,2,14:33:32,14:18:00,14:32:46
4005,52218,7401,74,1,51960.0,52180,861,9,2.4277,2.6259,35.509231,-122.54975333333331,45.668081666666666,2,4,14:30:18,14:26:00,14:29:40
4005,52480,7401,74,1,51960.0,52465,357,9,3.1044,3.3113,14.376117,-122.56281,45.66444333333333,2,2,14:34:40,14:26:00,14:34:25
4005,51858,7401,74,1,51960.0,51858,664,7,1.0135,1.1477,101.797755,-122.52128,45.672785,2,2,14:24:18,14:26:00,14:24:18
