vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
6001,51958,5003,50,1,,51943,1104,4,2.4395,2.6825,45.556368,-122.61734166666666,45.64112166666666,2,2,14:25:58,,14:25:43
6001,52131,5003,50,1,,52112,1106,3,3.2684,3.5157,56.080051,-122.63343333333331,45.637575,2,2,14:28:51,,14:28:32
6001,52465,5003,50,1,,52450,1111,4,4.3825,4.6535,49.91245,-122.655235,45.63513666666667,2,2,14:34:25,,14:34:10
6001,51629,5003,50,1,,51610,1098,3,1.267,1.4869,63.808227,-122.59414166666669,45.646566666666665,2,2,14:20:29,,14:20:10
6001,51335,5003,50,1,51300.0,51335,1095,6,0.0,0.0,47.429136,-122.58406,45.656315,2,5,14:15:35,14:15:00,14:15:35
6001,51854,5003,50,1,51300.0,51839,1101,4,2.1785,2.4103,76.028049,-122.61218,45.64243,2,2,14:24:14,14:15:00,14:23:59
6001,52032,5003,50,1,51300.0,51991,1105,2,2.6328,2.8776,10.600532,-122.62098166666668,45.64015166666667,2,2,14:27:12,14:15:00,14:26:31
6001,52741,5003,50,1,51300.0,52724,1114,2,5.583,5.8813,25.188802,-122.672755,45.630455,2,2,14:39:01,14:15:00,14:38:44
6001,52216,5003,50,1,52200.0,52198,1107,3,3.6996,3.9594,15.262734,-122.64237,45.63815666666667,2,4,14:30:16,14:30:00,14:29:58
6001,52853,5003,50,1,52920.0,52853,1017,1,5.8726,6.2125,5.971596,-122.67202166666668,45.626648333333335,2,6,14:40:53,14:42:00,14:40:53
6001,51779,5003,50,1,51780.0,51752,1100,4,1.8554,2.0785,96.610213,-122.60581333333332,45.64406833333334,2,4,14:22:59,14:23:00,14:22:32
6001,52414,5003,50,1,52380.0,52399,1109,4,4.1688,4.4372,41.253292,-122.651615,45.63699166666667,2,4,14:33:34,14:33:00,14:33:19
6001,51472,5003,50,1,52380.0,51462,1103,6,0.5151,0.7121,22.966994,-122.58643833333332,45.652875,2,2,14:17:52,14:33:00,14:17:42
6001,51540,5003,50,1,52380.0,51525,1131,6,0.7351,0.9476,11.382666,-122.584395,45.65059333333333,2,2,14:19:00,14:33:00,14:18:45
6001,51706,5003,50,1,51720.0,51692,1099,3,1.692,1.9113,63.719234,-122.60233166666669,45.64462,2,4,14:21:46,14:22:00,14:21:32
6001,52367,5003,50,1,51720.0,52351,1108,4,4.0047,4.2719,77.737421,-122.64868333333334,45.63803,2,2,14:32:47,14:22:00,14:32:31
