vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
2401,36081,7201,72,0,36000.0,36081,1095,1,0.0,0.0,306.388775,-122.58523666666666,45.656215,2,5,10:01:21,10:00:00,10:01:21
2401,36455,7201,72,0,36000.0,36455,874,1,1.9729,1.9679,99.040463,-122.57118,45.67403,2,2,10:07:35,10:00:00,10:07:35
2401,36613,7201,72,0,36000.0,36613,133,1,3.0951,3.1342,132.100881,-122.55899833333334,45.67776,2,2,10:10:13,10:00:00,10:10:13
2401,36979,7201,72,0,36000.0,36979,835,1,4.3204,4.3695,130.287412,-122.55270666666668,45.6912,2,2,10:16:19,10:00:00,10:16:19
2401,37105,7201,72,0,36000.0,37084,625,2,4.8927,5.0045,9.178267,-122.543385,45.69349166666667,2,2,10:18:25,10:00:00,10:18:04
2401,37254,7201,72,0,36000.0,37254,668,3,5.8446,5.9198,148.117713,-122.52388166666668,45.693735,2,2,10:20:54,10:00:00,10:20:54
2401,36560,7201,72,0,36000.0,36560,130,1,2.6564,2.6607,170.764158,-122.56863,45.67772833333333,2,2,10:09:20,10:00:00,10:09:20
2401,37406,7201,72,0,36000.0,37379,630,4,6.763,6.9084,25.537065,-122.51644,45.68517,2,2,10:23:26,10:00:00,10:22:59
2401,37472,7201,72,0,36000.0,37472,631,4,7.0948,7.2073,34.1268,-122.51633333333334,45.68084666666667,2,2,10:24:32,10:00:00,10:24:32
2401,36207,7201,72,0,36000.0,36207,111,1,0.5456,0.5307,48.120414,-122.576795,45.65811,2,2,10:03:27,10:00:00,10:03:27
2401,36434,7201,72,0,36000.0,36434,875,1,1.8038,1.7871,185.547618,-122.568825,45.67232166666667,2,2,10:07:14,10:00:00,10:07:14
2401,36925,7201,72,0,36000.0,36908,569,1,3.8979,3.9886,27.175224,-122.55246833333334,45.685385,2,2,10:15:25,10:00:00,10:15:08
2401,37321,7201,72,0,36000.0,37321,629,3,6.3225,6.3896,162.96841,-122.51649,45.692175,2,2,10:22:01,10:00:00,10:22:01
2401,36310,7201,72,0,36000.0,36310,876,1,1.162,1.1415,133.5521,-122.568435,45.66320833333333,2,2,10:05:10,10:00:00,10:05:10
2401,36854,7201,72,0,36000.0,36842,140,0,3.4573,3.5337,27.349675,-122.55241166666669,45.67882,2,2,10:14:14,10:00:00,10:14:02
2401,37042,7201,72,0,36000.0,37042,624,1,4.7324,4.8138,75.5041,-122.54757833333332,45.693488333333335,2,2,10:17:22,10:00:00,10:17:22
2401,37542,7201,72,0,37500.0,37542,346,4,7.4366,7.5434,260.165807,-122.52037666666666,45.67740166666667,2,6,10:25:42,10:25:00,10:25:42
2401,36375,7201,72,0,37500.0,36375,959,1,1.5335,1.5112,145.632413,-122.568325,45.6686,2,2,10:06:15,10:25:00,10:06:15
2401,36584,7201,72,0,37500.0,36584,132,1,2.8564,2.9086,12.011668,-122.56412833333331,45.67774,2,2,10:09:44,10:25:00,10:09:44
2401,37022,7201,72,0,37500.0,37022,978,1,4.5727,4.6441,40.010252,-122.55095166666666,45.69343833333333,2,2,10:17:02,10:25:00,10:17:02
2401,37143,7201,72,0,37500.0,37143,626,2,5.1058,5.1984,50.881278,-122.53916333333332,45.693533333333335,2,2,10:19:03,10:25:00,10:19:03
2401,36512,7201,72,0,37500.0,36512,873,1,2.2792,2.2854,194.190073,-122.57581666666668,45.677618333333335,2,2,10:08:32,10:25:00,10:08:32
2401,36891,7201,72,0,37500.0,36891,141,0,3.7935,3.8432,33.241708,-122.55248666666668,45.68315333333334,2,2,10:14:51,10:25:00,10:14:51
2401,37275,7201,72,0,37500.0,37275,628,3,6.0273,6.1075,97.155017,-122.52020166666668,45.693781666666666,2,2,10:21:15,10:25:00,10:21:15
2401,36566,7201,72,0,37500.0,36566,131,1,2.7048,2.762,133.831853,-122.56771666666668,45.67773,2,2,10:09:26,10:25:00,10:09:26
2401,36778,7201,72,0,36780.0,36638,707,1,3.2454,3.3274,9.139653,-122.55549833333332,45.67774333333333,2,4,10:12:58,10:13:00,10:10:38
2401,37200,7201,72,0,36780.0,37176,627,3,5.3351,5.4575,8.975057,-122.53403166666666,45.69357,2,2,10:20:00,10:13:00,10:19:36
2401,37330,7201,72,0,36780.0,37330,669,3,6.4007,6.5169,59.865731,-122.51646833333334,45.69092666666667,2,2,10:22:10,10:13:00,10:22:10
