vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
6003,32916,5002,50,0,,32902,1123,9,2.5893,2.6756,10.803459,-122.63263833333332,45.637373333333336,2,2,09:08:36,,09:08:22
6003,33396,5002,50,0,,33381,1129,4,4.6137,4.7293,67.994999,-122.59268333333333,45.64701,2,2,09:16:36,,09:16:21
6003,34334,5002,50,0,33840.0,34334,1095,0,5.9434,6.0031,91.170065,-122.584375,45.65628666666667,2,6,09:32:14,09:24:00,09:32:14
6003,32162,5002,50,0,32160.0,32162,1017,4,0.0,0.0,8.478842,-122.67202833333332,45.62665333333333,2,5,08:56:02,08:56:00,08:56:02
6003,32640,5002,50,0,32160.0,32615,1118,7,1.4888,1.5466,69.991234,-122.65417833333332,45.635558333333336,2,2,09:04:00,08:56:00,09:03:35
6003,32692,5002,50,0,32760.0,32676,1119,8,1.7013,1.7597,114.37507,-122.650345,45.63724833333333,2,4,09:04:52,09:06:00,09:04:36
6003,32833,5002,50,0,32880.0,32804,1122,10,2.176,2.2506,36.992353,-122.64126,45.63790166666666,2,4,09:07:13,09:08:00,09:06:44
6003,33089,5002,50,0,32880.0,33068,1125,6,3.4412,3.5424,9.457069,-122.61590833333334,45.641313333333336,2,2,09:11:29,09:08:00,09:11:08
6003,33142,5002,50,0,32880.0,33127,1126,4,3.6717,3.7686,56.075719,-122.61133833333334,45.642495,2,2,09:12:22,09:08:00,09:12:07
6003,33467,5002,50,0,32880.0,33451,1130,4,5.0393,5.1561,68.707556,-122.58504833333332,45.65011,2,2,09:17:47,09:08:00,09:17:31
6003,32520,5002,50,0,32880.0,32505,1117,6,1.1558,1.2142,40.360795,-122.659795,45.63359166666667,2,2,09:02:00,09:08:00,09:01:45
6003,32753,5002,50,0,32880.0,32741,1121,8,1.9486,2.0282,15.05157,-122.64600333333334,45.638306666666665,2,2,09:05:53,09:08:00,09:05:41
6003,33218,5002,50,0,33300.0,33196,1127,4,4.0308,4.1346,56.69323,-122.60419333333331,45.64414333333333,2,4,09:13:38,09:15:00,09:13:16
6003,32304,5002,50,0,33300.0,32281,1115,5,0.3647,0.3971,89.450424,-122.670475,45.63093,2,2,08:58:24,09:15:00,08:58:01
6003,33278,5002,50,0,33420.0,33263,1128,4,4.2719,4.3794,44.985173,-122.59932,45.64492,2,4,09:14:38,09:17:00,09:14:23
6003,32392,5002,50,0,33420.0,32376,1116,6,0.5139,0.5381,89.555711,-122.670435,45.632965,2,2,08:59:52,09:17:00,08:59:36
