vehicle_number,leave_time,train,route_number,direction,stop_time,arrive_time,location_id,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,leave,stop,arrive
4003,42114,7102,71,0,,42092,110,17,0.699,0.6947,6.637282,-122.67027666666668,45.63881166666667,2,2,11:41:54,,11:41:32
4003,42192,7102,71,0,,42192,106,17,0.8879,0.8662,19.714143,-122.670215,45.64135,2,2,11:43:12,,11:43:12
4003,42210,7102,71,0,,42210,276,17,1.0197,0.993,58.108689,-122.66999333333334,45.64292833333333,2,2,11:43:30,,11:43:30
4003,42404,7102,71,0,,42404,705,16,1.5764,1.554,47.777362,-122.66731333333334,45.65084,2,2,11:46:44,,11:46:44
4003,41744,7102,71,0,41400.0,41744,908,9,0.0,0.0,36.01524,-122.67050333333331,45.628598333333336,2,5,11:35:44,11:30:00,11:35:44
4003,41914,7102,71,0,41400.0,41800,910,12,0.1852,0.1771,16.890274,-122.670445,45.631283333333336,2,2,11:38:34,11:30:00,11:36:40
4003,42471,7102,71,0,41400.0,42471,266,16,2.3966,2.3488,115.815454,-122.664935,45.662686666666666,2,2,11:47:51,11:30:00,11:47:51
4003,42637,7102,71,0,41400.0,42637,260,13,3.1541,3.1174,125.347359,-122.662865,45.67374333333333,2,2,11:50:37,11:30:00,11:50:37
4003,42822,7102,71,0,41400.0,42822,541,12,3.955,3.9059,238.712637,-122.660555,45.685341666666666,2,2,11:53:42,11:30:00,11:53:42
4003,42314,7102,71,0,41400.0,42303,270,16,1.3857,1.3838,12.534713,-122.66787,45.648575,2,2,11:45:14,11:30:00,11:45:03
4003,42280,7102,71,0,41760.0,42280,274,17,1.2508,1.2154,18.39141,-122.66855666666666,45.64610666666667,2,4,11:44:40,11:36:00,11:44:40
4003,42670,7102,71,0,42120.0,42670,757,13,3.361,3.3274,50.363507,-122.66234,45.676555,2,4,11:51:10,11:42:00,11:51:10
4003,42856,7102,71,0,42120.0,42835,540,8,4.0246,4.0308,14.126099,-122.66005,45.68646833333333,2,2,11:54:16,11:42:00,11:53:55
4003,42875,7102,71,0,42120.0,42875,538,8,4.2123,4.1936,86.131731,-122.65904833333332,45.68843,2,2,11:54:35,11:42:00,11:54:35
4003,42906,7102,71,0,42120.0,42893,537,7,4.3297,4.3428,15.207131,-122.65777833333334,45.69067833333333,2,2,11:55:06,11:42:00,11:54:53
4003,42070,7102,71,0,42120.0,42054,109,14,0.6127,0.6052,7.12678,-122.67030833333334,45.63755,2,2,11:41:10,11:42:00,11:40:54
4003,42420,7102,71,0,42120.0,42420,727,16,1.738,1.71,89.49608,-122.66678833333332,45.65295666666667,2,2,11:47:00,11:42:00,11:47:00
4003,42590,7102,71,0,42120.0,42590,930,13,2.9192,2.9018,209.911514,-122.663615,45.669745,2,2,11:49:50,11:42:00,11:49:50
4003,41993,7102,71,0,42120.0,41993,1090,12,0.3517,0.3324,13.508106,-122.67042166666668,45.63355666666666,2,2,11:39:53,11:42:00,11:39:53
4003,42569,7102,71,0,42120.0,42554,264,13,2.7688,2.7614,4.002786,-122.66385333333334,45.66827833333333,2,2,11:49:29,11:42:00,11:49:14
